日期,版本,事件Id,事件名称,消息数量,独立用户数
2020-12-03,null,TCharaAssets.topRightMenu,我的持仓.右上角菜单,10,4
2020-12-03,null,TRich.to,番市首富.跳转,10,3
2020-12-03,null,Timeline.onSelectScope,时间胶囊.切换类型,11,3
2020-12-03,null,Search.deleteHistory,搜索.删除历史,11,6
2020-12-03,null,User.onSelectSubjectType,我的.类型选择,11,9
2020-12-03,null,Anime.onSelect,Anime.选择,11,4
2020-12-03,null,Subject.doUpdateSubjectEp,条目.输入框更新章节,11,11
2020-12-03,null,Subject.changeText,条目.书籍章节输入框改变,12,6
2020-12-03,null,Character.tabsChange,收藏的人物.标签页切换,12,4
2020-12-03,null,TICO.tabsChange,ICO.标签页切换,13,7
2020-12-03,null,LoginV1.onLogin,授权登陆.登陆,13,8
2020-12-03,null,User.onOrderSelect,我的.排序选择,14,5
2020-12-03,null,Tags.to,标签索引.跳转,14,6
2020-12-03,null,TDeal.doCancelAll,交易.一键取消挂单,14,7
2020-12-03,null,Subject.doTranslate,条目.翻译简介,15,5
2020-12-03,null,Comic.searchEps,漫画.搜索章节,15,6
2020-12-03,null,TAdvanceAsk.to,卖一推荐.跳转,15,6
2020-12-03,null,Rank.doSearch,排行榜.页码跳转,15,4
2020-12-03,null,Anime.to,Anime.跳转,16,2
2020-12-03,null,Home.doEpsSelect,首页.章节菜单操作,16,10
2020-12-03,null,Rank.prev,排行榜.上一页,16,4
2020-12-03,null,TSacrifice.rate,资产重组.股息查看,17,5
2020-12-03,null,Subject.doEraseCollection,条目.删除收藏,17,7
2020-12-03,null,Zone.toggleSection,空间.展开分组,17,7
2020-12-03,null,Tag.onOrderSelect,用户标签.排序选择,17,12
2020-12-03,null,TAdvance.to,高级分析.跳转,18,10
2020-12-03,null,Characters.to,更多角色.跳转,18,5
2020-12-03,null,Notify.clear,电波提醒.清除,19,12
2020-12-03,null,Home.doUpdateNext,首页.更新书籍下一个章节,19,5
2020-12-03,null,Assist.submit,辅助登陆.提交,19,1
2020-12-03,null,Zone.to,空间.跳转,19,9
2020-12-03,null,TSacrifice.toggleTemples,资产重组.展开收起圣殿板块,21,3
2020-12-03,null,Rank.toggleList,排行榜.切换布局,21,9
2020-12-03,null,User.toggleList,我的.布局选择,22,10
2020-12-03,null,TLogs.tabsChange,资金日志.标签页切换,22,5
2020-12-03,null,Anitama.next,Anitama.下一页,22,2
2020-12-03,null,TSacrifice.templeView,资产重组.圣殿图查看,23,6
2020-12-03,null,Login.onTour,登陆.游客访问,24,22
2020-12-03,null,Search.onSelect,搜索.切换类型,24,12
2020-12-03,null,TTopWeek.to,每周萌王.跳转,26,4
2020-12-03,null,TValhall.to,英灵殿.跳转,27,3
2020-12-03,null,ServerStatus.pingOne,网络探针.检测,27,1
2020-12-03,null,TIndex.authFail,小圣杯.授权失败,28,5
2020-12-03,null,TSacrifice.doSacrifice,资产重组.资产重组,29,9
2020-12-03,null,Setting.to,设置.跳转,30,17
2020-12-03,null,TSacrifice.changeAmountByMenu,资产重组.菜单改变竞拍数量,32,8
2020-12-03,null,Rakuen.tabsChange,超展开.标签页切换,33,11
2020-12-03,null,TIndex.bonusDaily,小圣杯.每日签到,33,16
2020-12-03,null,Rating.tabsChange,用户评分.标签页切换,35,2
2020-12-03,null,Subject.imageView,条目.封面图查看,36,19
2020-12-03,null,Rank.onAirdateSelect,排行榜.年选择,36,7
2020-12-03,null,Search.selectHistory,搜索.选择历史,37,26
2020-12-03,null,TTopWeek.refresh,每周萌王.刷新,37,4
2020-12-03,null,Timeline.tabsChange,时间胶囊.标签页切换,38,7
2020-12-03,null,Subject.searchEp,条目.搜索源,39,18
2020-12-03,null,Setting.switch,设置.切换,40,9
2020-12-03,null,Home.itemToggleExpand,首页.展开或收起条目,40,15
2020-12-03,null,TAdvanceAuction.to,拍卖推荐.跳转,41,4
2020-12-03,null,TIndex.test,小圣杯.预测股息,42,17
2020-12-03,null,Timeline.to,时间胶囊.跳转,42,15
2020-12-03,null,Group.to,小组.跳转,43,10
2020-12-03,null,TSacrifice.toggleExpand,资产重组.展开收起圣殿,43,10
2020-12-03,null,TDeal.doCancel,交易.取消挂单,47,11
2020-12-03,null,TSacrifice.doAuction,资产重组.竞拍,47,12
2020-12-03,null,Home.doWatchedNextEp,首页.观看下一章节,49,15
2020-12-03,null,Login.to,登陆.跳转,50,18
2020-12-03,null,TSacrifice.to,资产重组.跳转,53,11
2020-12-03,null,Login.onError,登陆.错误,54,25
2020-12-03,null,Login.onSuccess,登陆.成功,56,53
2020-12-03,null,TIndex.authSuccess,小圣杯.授权成功,56,11
2020-12-03,null,TBid.tabsChange,我的委托.标签页切换,59,9
2020-12-03,null,Topic.scrollTo,帖子.楼层跳转,61,16
2020-12-03,null,Zone.tabsChange,空间.标签页切换,65,15
2020-12-03,null,TDeal.showTime,交易.显示时间,68,11
2020-12-03,null,TCharaAssets.tabsChange,我的持仓.标签页切换,68,17
2020-12-03,null,Works.to,作品.跳转,77,10
2020-12-03,null,TItems.use,我的道具.使用,79,18
2020-12-03,null,Rank.next,排行榜.下一页,83,12
2020-12-03,null,TLogs.to,资金日志.跳转,83,16
2020-12-03,null,Tag.to,用户标签.跳转,96,18
2020-12-03,null,Mono.to,人物.跳转,97,38
2020-12-03,null,Home.tabsChange,首页.标签页切换,101,37
2020-12-03,null,User.to,我的.跳转,104,38
2020-12-03,null,Topic.to,帖子.跳转,107,28
2020-12-03,null,TDeal.toggleType,交易.切换买卖类型,107,23
2020-12-03,null,TOverview.to,热门榜单.跳转,109,6
2020-12-03,null,Login.onLogin,登陆.登陆,111,61
2020-12-03,null,Browser.to,索引.跳转,112,10
2020-12-03,null,TICODeal.doSubmit,ICO交易.注资,136,10
2020-12-03,null,Subject.doEpsSelect,条目.章节菜单操作,144,45
2020-12-03,null,TBid.to,我的委托.跳转,157,16
2020-12-03,null,TICO.to,ICO.跳转,190,11
2020-12-03,null,TDeal.doSubmit,交易.挂单,195,28
2020-12-03,null,Search.to,搜索.跳转,203,76
2020-12-03,null,TIndex.lottery,小圣杯.刮刮乐,205,35
2020-12-03,null,Rakuen.to,超展开.跳转,241,45
2020-12-03,null,User.tabsChange,我的.标签页切换,248,50
2020-12-03,null,Search.doSearch,搜索.搜索,250,80
2020-12-03,null,Rank.to,排行榜.跳转,255,21
2020-12-03,null,TCharaAssets.to,我的持仓.跳转,275,27
2020-12-03,null,TDeal.to,交易.跳转,277,29
2020-12-03,null,Subject.doUpdateCollection,条目.管理收藏,287,45
2020-12-03,null,Subject.showManageModel,条目.显示收藏管理,369,60
2020-12-03,null,Discovery.to,发现.跳转,380,99
2020-12-03,null,Home.to,首页.跳转,381,137
2020-12-03,null,Subject.to,条目.跳转,509,95
2020-12-03,null,TIndex.to,小圣杯.跳转,540,49
2020-12-03,null,Other.start,其他.启动,636,245
2020-12-03,null,Subject.view,条目.查看,1296,167
2020-12-03,null,Other.view,其他.查看,5857,245
2020-12-04,null,Subject.readNoval,条目.阅读轻小说,1,1
2020-12-04,null,Zone.used,空间.历史,1,1
2020-12-04,null,Voices.onFilterSelect,角色.职位选择,1,1
2020-12-04,null,Tags.topRightMenu,标签索引.右上角菜单,1,1
2020-12-04,null,RakuenSetting.switch,超展开设置.切换,1,1
2020-12-04,null,Rakuen.onGroupMenuPress,超展开.小组菜单点击,1,1
2020-12-04,null,TOverview.onFilter,热门榜单.筛选,1,1
2020-12-04,null,Subject.doDiscTranslate,条目.翻译曲目,1,1
2020-12-04,null,Say.doSay,吐槽.新吐槽,1,1
2020-12-04,null,Browser.topRightMenu,索引.右上角菜单,1,1
2020-12-04,null,Tags.tabsChange,标签索引.标签页切换,1,1
2020-12-04,null,CatalogDetail.doCollect,目录详情.收藏,1,1
2020-12-04,null,TAdvanceAuction.alert,拍卖推荐.提示,1,1
2020-12-04,null,TAdvanceAsk.alert,卖一推荐.提示,1,1
2020-12-04,null,TValhall.onFilter,英灵殿.筛选,1,1
2020-12-04,null,Other.deeplink,其他.Linking,1,1
2020-12-04,null,Persons.to,制作人员.跳转,1,1
2020-12-04,null,Zone.connect,空间.添加好友,1,1
2020-12-04,null,Rating.toggleFilter,用户评分.切换类型,1,1
2020-12-04,null,CatalogDetail.to,目录详情.跳转,1,1
2020-12-04,null,CatalogDetail.topRightMenu,目录详情.右上角菜单,1,1
2020-12-04,null,TValhall.onSortPress,英灵殿.排序,2,1
2020-12-04,null,TSacrifice.toggleUsers,资产重组.展开收起董事会,2,1
2020-12-04,null,TCharaAssets.onSelectGo,我的持仓.设置前往,2,1
2020-12-04,null,TCharaAssets.doBatchSacrifice,我的持仓.批量献祭,2,2
2020-12-04,null,Topic.setFavor,帖子.设置收藏,2,2
2020-12-04,null,LoginV1.onSuccess,授权登陆.成功,2,2
2020-12-04,null,Rank.onMonthSelect,排行榜.月选择,2,2
2020-12-04,null,Subject.doUpdateBookEp,条目.更新书籍章节,2,1
2020-12-04,null,TAdvanceSacrifice.to,献祭推荐.跳转,2,1
2020-12-04,null,Wenku.onSelect,文库.选择,2,1
2020-12-04,null,Comic.searchEps,漫画.搜索章节,2,2
2020-12-04,null,TTree.alert,资产分析.提醒,2,1
2020-12-04,null,Mono.topRightMenu,人物.右上角菜单,2,1
2020-12-04,null,Home.doUpdateCollection,首页.管理收藏,2,2
2020-12-04,null,Home.doUpdateNext,首页.更新书籍下一个章节,2,1
2020-12-04,null,Anitama.to,Anitama.跳转,2,1
2020-12-04,null,Comic.searchImages,漫画.搜索图片,2,2
2020-12-04,null,TTrade.changeDistance,K线.间隔,2,1
2020-12-04,null,Subject.updateFilterEps,条目.设置章节筛选,2,1
2020-12-04,null,TAdvanceBid.alert,买一推荐.提示,2,1
2020-12-04,null,Comic.onSearch,漫画.搜索,2,1
2020-12-04,null,UserSetting.origin,个人设置.查看原图,2,2
2020-12-04,null,Subject.doUpdateNext,条目.更新书籍下一个章节,2,1
2020-12-04,null,Timeline.tabsPress,时间胶囊.标签页点击,2,1
2020-12-04,null,Browser.onAirdateSelect,索引.年选择,2,2
2020-12-04,null,Home.showManageModal,首页.显示收藏管理,2,2
2020-12-04,null,Catalog.prev,目录.上一页,2,2
2020-12-04,null,TCharaAssets.doBatchAsk,我的持仓.批量挂单,2,1
2020-12-04,null,UserTimeline.to,时间线.跳转,2,1
2020-12-04,null,TAdvanceAuction.to,拍卖推荐.跳转,3,1
2020-12-04,null,Search.topRightMenu,搜索.右上角菜单,3,2
2020-12-04,null,User.onFilterSelect,我的.筛选选择,3,2
2020-12-04,null,Rakuen.onExtraSelect,超展开.项额外点击,3,2
2020-12-04,null,Mono.doCollect,人物.收藏人物,3,2
2020-12-04,null,TIndex.bonusHoliday,小圣杯.节日福利,3,3
2020-12-04,null,Rakuen.topRightMenu,超展开.右上角菜单,3,2
2020-12-04,null,Topic.doTranslate,帖子.翻译内容,3,3
2020-12-04,null,Zone.topRightMenu,空间.右上角菜单,3,3
2020-12-04,null,Browser.onSelect,索引.类型选择,3,3
2020-12-04,null,Rank.toggleList,排行榜.切换布局,3,1
2020-12-04,null,Subject.doEpsLongPress,条目.章节按钮长按,4,2
2020-12-04,null,TSacrifice.imageView,资产重组.封面图查看,4,3
2020-12-04,null,Rank.onFilterSelect,排行榜.筛选选择,4,2
2020-12-04,null,Subject.doEraseCollection,条目.删除收藏,4,4
2020-12-04,null,TTree.onCaculateTypeSelect,资产分析.选择计算类型,4,2
2020-12-04,null,Login.onTips,登陆.配置提示,4,2
2020-12-04,null,Rank.prev,排行榜.上一页,4,2
2020-12-04,null,TRelation.to,关联角色.跳转,4,3
2020-12-04,null,Calendar.switchLayout,每日放送.切换布局,4,2
2020-12-04,null,ServerStatus.pingAll,网络探针.全部检测,4,3
2020-12-04,null,ServerStatus.pingOne,网络探针.检测,4,2
2020-12-04,null,TCharaAssets.topRightMenu,我的持仓.右上角菜单,4,3
2020-12-04,null,LoginV1.onLogin,授权登陆.登陆,4,3
2020-12-04,null,RakuenSearch.doSearch,帖子搜索.搜索,4,4
2020-12-04,null,TSacrifice.toggleLogs,资产重组.展开收起记录,4,2
2020-12-04,null,Timeline.say,时间胶囊.新吐槽,4,4
2020-12-04,null,Topic.topRightMenu,帖子.右上角菜单,5,3
2020-12-04,null,Rating.tabsChange,用户评分.标签页切换,5,2
2020-12-04,null,Setting.logout,设置.退出登陆,5,3
2020-12-04,null,TRich.tabsChange,番市首富.标签页切换,5,3
2020-12-04,null,Rank.onAirdateSelect,排行榜.年选择,5,3
2020-12-04,null,Wenku.to,文库.跳转,6,4
2020-12-04,null,TOverview.onSortPress,热门榜单.排序,6,1
2020-12-04,null,TTopWeek.refresh,每周萌王.刷新,6,3
2020-12-04,null,Subject.toggleReverseEps,条目.章节倒序,6,3
2020-12-04,null,Blog.to,日志.跳转,6,3
2020-12-04,null,DiscoveryBlog.tabsChange,全站日志.标签页切换,7,5
2020-12-04,null,TCharaAssets.onSortPress,我的持仓.排序,7,5
2020-12-04,null,UserTimeline.mosaicTilePress,时间线.点击瓷砖,7,2
2020-12-04,null,Subject.doUpdateSubjectEp,条目.输入框更新章节,7,7
2020-12-04,null,Catalog.next,目录.下一页,7,4
2020-12-04,null,Rank.onTypeSelect,排行榜.类型选择,7,6
2020-12-04,null,User.onOrderSelect,我的.排序选择,8,5
2020-12-04,null,TTopWeek.to,每周萌王.跳转,8,4
2020-12-04,null,TOverview.tabsChange,热门榜单.标签页切换,8,2
2020-12-04,null,Topic.toggleFilterFriends,帖子.好友相关,8,1
2020-12-04,null,TIndex.authFail,小圣杯.授权失败,8,6
2020-12-04,null,Other.theme,其他.切换主题,9,6
2020-12-04,null,Characters.to,更多角色.跳转,9,3
2020-12-04,null,User.tabsPress,我的.标签页点击,9,2
2020-12-04,null,Works.onOrderSelect,作品.排序选择,9,7
2020-12-04,null,Comic.init,漫画.初始化,9,5
2020-12-04,null,TRich.to,番市首富.跳转,9,2
2020-12-04,null,Catalog.toggleType,目录.切换类型,10,4
2020-12-04,null,Character.to,收藏的人物.跳转,10,3
2020-12-04,null,Subject.doTranslate,条目.翻译简介,10,8
2020-12-04,null,Works.onFilterSelect,作品.职位选择,10,7
2020-12-04,null,User.topRightMenu,我的.右上角菜单,10,5
2020-12-04,null,Voices.to,角色.跳转,10,3
2020-12-04,null,Anime.scrollToTop,Anime.到顶,10,2
2020-12-04,null,Friends.to,好友.跳转,10,7
2020-12-04,null,TBid.onSortPress,我的委托.排序,10,5
2020-12-04,null,Group.to,小组.跳转,11,7
2020-12-04,null,Topic.toggleReverseComments,帖子.吐槽倒序,11,5
2020-12-04,null,TTree.refresh,资产分析.刷新,11,6
2020-12-04,null,Tag.onAirdateSelect,用户标签.年选择,12,5
2020-12-04,null,TIndex.bonusWeek,小圣杯.每周分红,12,11
2020-12-04,null,CatalogDetail.sort,目录详情.排序,12,4
2020-12-04,null,Character.tabsChange,收藏的人物.标签页切换,12,4
2020-12-04,null,TSacrifice.rate,资产重组.股息查看,13,5
2020-12-04,null,Search.onLegacySelect,搜索.切换细分类型,13,6
2020-12-04,null,Browser.onMonthSelect,索引.月选择,13,6
2020-12-04,null,Login.onSelect,登陆.切换域名,13,4
2020-12-04,null,Mono.imageView,人物.封面图查看,13,9
2020-12-04,null,Topic.toggleFilterMe,帖子.与我相关,14,5
2020-12-04,null,TICO.tabsChange,ICO.标签页切换,14,6
2020-12-04,null,TICODeal.to,ICO交易.跳转,15,6
2020-12-04,null,TSacrifice.toggleExpand,资产重组.展开收起圣殿,16,7
2020-12-04,null,Timeline.onSelectScope,时间胶囊.切换类型,17,8
2020-12-04,null,Rank.next,排行榜.下一页,17,6
2020-12-04,null,TDeal.switchIsIce,交易.切换冰山,17,7
2020-12-04,null,Login.onTour,登陆.游客访问,18,13
2020-12-04,null,TLogs.tabsChange,资金日志.标签页切换,18,2
2020-12-04,null,TAdvanceAsk.to,卖一推荐.跳转,18,3
2020-12-04,null,Tag.toggleList,用户标签.切换布局,19,7
2020-12-04,null,User.toggleList,我的.布局选择,19,10
2020-12-04,null,TSearch.to,人物直达.跳转,19,3
2020-12-04,null,TBid.tabsChange,我的委托.标签页切换,20,7
2020-12-04,null,Episodes.to,章节.跳转,23,4
2020-12-04,null,Zone.toggleSection,空间.展开分组,23,9
2020-12-04,null,TSacrifice.templeView,资产重组.圣殿图查看,23,9
2020-12-04,null,Subject.changeText,条目.书籍章节输入框改变,24,7
2020-12-04,null,TIndex.authSuccess,小圣杯.授权成功,24,15
2020-12-04,null,Tags.to,标签索引.跳转,25,10
2020-12-04,null,User.onSelectSubjectType,我的.类型选择,25,12
2020-12-04,null,Topic.showFixedTextarea,帖子.显示评论框,25,5
2020-12-04,null,TSearch.doSearch,人物直达.搜索,26,5
2020-12-04,null,Topic.doReply,帖子.回复,26,9
2020-12-04,null,Search.selectHistory,搜索.选择历史,27,18
2020-12-04,null,TDeal.doCancel,交易.取消挂单,28,13
2020-12-04,null,TAdvance.to,高级分析.跳转,29,12
2020-12-04,null,TICODeal.doSubmit,ICO交易.注资,30,5
2020-12-04,null,TSacrifice.changeAmountByMenu,资产重组.菜单改变竞拍数量,30,10
2020-12-04,null,Tag.onOrderSelect,用户标签.排序选择,31,11
2020-12-04,null,Search.deleteHistory,搜索.删除历史,33,7
2020-12-04,null,Login.to,登陆.跳转,33,11
2020-12-04,null,Timeline.tabsChange,时间胶囊.标签页切换,34,8
2020-12-04,null,TDeal.showTime,交易.显示时间,34,7
2020-12-04,null,TDeal.doCancelAll,交易.一键取消挂单,36,12
2020-12-04,null,Rakuen.tabsChange,超展开.标签页切换,37,10
2020-12-04,null,TIndex.bonusDaily,小圣杯.每日签到,38,23
2020-12-04,null,Notify.to,电波提醒.跳转,38,12
2020-12-04,null,TValhall.to,英灵殿.跳转,39,3
2020-12-04,null,Notify.clear,电波提醒.清除,39,18
2020-12-04,null,Rank.to,排行榜.跳转,39,16
2020-12-04,null,TSacrifice.doAuction,资产重组.竞拍,40,17
2020-12-04,null,Search.onSelect,搜索.切换类型,40,27
2020-12-04,null,Anime.to,Anime.跳转,41,13
2020-12-04,null,Calendar.to,每日放送.跳转,42,9
2020-12-04,null,Subject.searchEp,条目.搜索源,42,14
2020-12-04,null,TSacrifice.to,资产重组.跳转,43,12
2020-12-04,null,Home.selectGirdSubject,首页.格子布局条目选择,45,6
2020-12-04,null,TSacrifice.doSacrifice,资产重组.资产重组,47,16
2020-12-04,null,TIndex.test,小圣杯.预测股息,48,22
2020-12-04,null,Browser.to,索引.跳转,48,9
2020-12-04,null,Login.onError,登陆.错误,48,27
2020-12-04,null,Zone.to,空间.跳转,52,19
2020-12-04,null,Timeline.to,时间胶囊.跳转,53,19
2020-12-04,null,Subject.imageView,条目.封面图查看,54,30
2020-12-04,null,Works.to,作品.跳转,58,14
2020-12-04,null,TAdvanceBid.to,买一推荐.跳转,58,3
2020-12-04,null,Home.doWatchedNextEp,首页.观看下一章节,59,14
2020-12-04,null,TICO.to,ICO.跳转,60,10
2020-12-04,null,Setting.to,设置.跳转,60,27
2020-12-04,null,Setting.switch,设置.切换,65,13
2020-12-04,null,Topic.scrollTo,帖子.楼层跳转,66,17
2020-12-04,null,Home.itemToggleExpand,首页.展开或收起条目,74,21
2020-12-04,null,Home.doEpsSelect,首页.章节菜单操作,76,24
2020-12-04,null,TOverview.to,热门榜单.跳转,81,6
2020-12-04,null,TItems.use,我的道具.使用,83,22
2020-12-04,null,Anime.onSelect,Anime.选择,83,13
2020-12-04,null,Login.onSuccess,登陆.成功,92,80
2020-12-04,null,TLogs.to,资金日志.跳转,96,16
2020-12-04,null,Mono.to,人物.跳转,99,42
2020-12-04,null,Home.tabsChange,首页.标签页切换,107,41
2020-12-04,null,Subject.doEpsSelect,条目.章节菜单操作,119,44
2020-12-04,null,Topic.to,帖子.跳转,123,29
2020-12-04,null,TCharaAssets.tabsChange,我的持仓.标签页切换,127,16
2020-12-04,null,TDeal.toggleType,交易.切换买卖类型,140,24
2020-12-04,null,Login.onLogin,登陆.登陆,144,84
2020-12-04,null,User.to,我的.跳转,150,58
2020-12-04,null,TBid.to,我的委托.跳转,161,25
2020-12-04,null,Zone.tabsChange,空间.标签页切换,182,20
2020-12-04,null,TIndex.lottery,小圣杯.刮刮乐,209,35
2020-12-04,null,Search.to,搜索.跳转,256,96
2020-12-04,null,TDeal.to,交易.跳转,279,40
